49.98718,2.10E-04,50.02935,0.02991
49.99011,2.74E-04,50.02327,0.02995
49.97912,2.48E-04,50.02971,0.02991
49.97436,1.79E-04,50.03114,0.02992
49.97546,2.38E-04,50.03257,0.03009
49.98059,2.55E-04,50.02505,0.02993
49.97253,3.53E-04,50.02,0.02999
49.97765,2.84E-04,50.03615,0.02997
49.97399,2.48E-04,50.02649,0.0299
49.97912,3.15E-04,50.03436,0.02996
49.9696,2.29E-04,50.02362,0.02993
49.98242,2.36E-04,50.01539,0.02997
49.97436,4.10E-04,50.03902,0.02996
49.98571,2.10E-04,50.0111,0.03001
49.99047,1.81E-04,50.01718,0.02995
49.98352,1.81E-04,50.02792,0.03002
49.99157,1.69E-04,50.01253,0.0299
50,1.50E-04,50.01718,0.03003
49.99524,1.69E-04,50.01074,0.02996
49.9967,2.10E-04,50.00895,0.02994
49.99377,1.91E-04,50.0204,0.0299
49.99047,1.69E-04,50.02792,0.02992
49.98095,2.19E-04,50.01682,0.03006
49.98535,2.07E-04,50.01539,0.02993
49.97729,1.53E-04,50.01074,0.03002
49.98901,1.50E-04,50.00608,0.02991
49.98205,1.22E-04,50.03114,0.03
49.97582,1.43E-04,50.02327,0.03009
49.97875,1.34E-04,50.00608,0.03008
49.97436,9.30E-05,50.00787,0.03011
49.97546,1.31E-04,50.0111,0.02996
49.97289,1.50E-04,50.00107,0.02997
49.97399,2.46E-04,50.01575,0.02995
49.96593,1.43E-04,50.0204,0.03014
49.97729,8.58E-05,50.01217,0.02999
49.97546,2.19E-04,50,0.03006
49.97399,1.03E-04,50,0.0299
49.98059,3.81E-05,50.01253,0.02996
49.98718,1.03E-04,50.00787,0.02991
49.98681,5.72E-05,50.01432,0.02997
49.97546,7.15E-06,50.00107,0.02997
49.98242,5.72E-05,50.00107,0.02993
49.98535,1.12E-04,50.00286,0.03007
49.98205,4.77E-05,49.98681,0.02998
49.98901,4.77E-05,50.02,0.02998
49.9934,7.63E-05,49.99157,0.03001
49.99011,1.62E-04,49.98828,0.03001
49.99047,1.62E-04,49.99963,0.0301
49.98901,1.14E-04,49.98059,0.02997
49.98718,1.62E-04,49.98718,0.03012
49.99377,7.39E-05,49.99157,0.03002
49.99487,1.41E-04,49.99047,0.02999
49.99817,1.88E-04,49.98718,0.03001
49.98828,1.41E-04,49.98059,0.03006
49.99524,5.72E-05,49.97106,0.03006
49.9934,6.68E-05,49.97436,0.03005
50.00286,9.54E-06,49.9967,0.03015
49.98571,1.12E-04,49.99157,0.03001
49.98828,6.44E-05,49.96593,0.03004
49.99377,1.53E-04,49.97582,0.0301
49.98571,3.58E-05,49.98059,0.03
49.98828,1.81E-04,49.97546,0.03008
49.99047,7.63E-05,49.98352,0.03008
49.99817,4.53E-05,49.99011,0.03003
49.99524,6.44E-05,49.96447,0.03015
50.00286,9.30E-05,49.97546,0.03014
50,4.53E-05,49.95971,0.03011
50.01074,2.17E-04,49.98388,0.03013
50.01575,1.22E-04,49.99047,0.03012
50.01396,8.58E-05,49.98242,0.0301
50.0204,3.81E-05,49.963,0.03009
50.01539,2.26E-04,49.97253,0.03006
50.01074,2.00E-04,49.97875,0.03007
50.01718,2.29E-04,49.96813,0.03005
50.01718,4.53E-05,49.99047,0.03023
50.01539,1.31E-04,49.97765,0.03006
50.01074,1.22E-04,49.98059,0.03014
50.00608,1.50E-04,49.97912,0.03006
50.01074,1.12E-04,49.9696,0.03003
50.00787,9.30E-05,49.963,0.03003
50.00787,1.22E-04,49.98828,0.03015
50.01074,3.58E-05,49.97546,0.02998
50.00179,4.77E-05,49.98388,0.03005
50.00787,5.72E-05,49.97253,0.02999
50.00322,6.68E-05,49.9696,0.03
50.0111,1.91E-05,49.9663,0.02996
50.01253,2.86E-05,49.99377,0.03001
50.0204,1.72E-04,49.96923,0.03
50.01682,8.34E-05,49.96447,0.02998
50.01074,1.22E-04,49.96593,0.03009
50.01074,1.05E-04,49.963,0.02998
50.01861,4.53E-05,49.9696,0.02995
50.01253,2.62E-05,49.98535,0.02998
50.02219,-4.05E-05,49.97912,0.03
50.01575,-9.54E-06,49.9663,0.03001
50.01682,1.03E-04,49.97546,0.03
50.01861,-2.38E-06,49.96483,0.02998
